Dataset Name,Image Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody 1],Antibody Identifier 1,Comment [Antibody 1],Experimental Condition [Antibody 2],Antibody Identifier 2,Comment [Antibody 2],Experimental Condition [Antibody 3],Antibody Identifier 3,Comment [Antibody 3],Comment [Probe 1],Comment [Probe 2],Comment [Probe 3],Comment [Gene Identifier 1],Comment [Gene Symbol 1],Comment [Gene Identifier 2],Comment [Gene Symbol 2],Comment [Gene Identifier 3],Comment [Gene Symbol 3],Comment [Image File Path],Channels,Visualisation Method,Expression Pattern Description
DDX31,17pcw 13531 DDX31 low power 1.73x.jpg,Fetal brain 13531,Homo sapiens,NCBITaxon,9606,17PCW,RNAscope,,,,,,,,,,ACDBio 1083621-C1,,,ENSG00000125485,DDX31,,,,,DDX31\17pcw 13531 DDX31 low power 1.73x.jpg,,Fast Red,Cerebellum
EGFR-SOX2-PECAM1,"EGFR-SOX2-PECAM1,11p-SOX2 EGFR.tif [BackgroundM]",11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,phospho-EGFR,NM_005228.5,"Cell Signaling Technologies, 3777S",SOX2,NM_003106.4,"Bio-Techne, AF2018",PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000146648,EGFR,ENSG00000181449,SOX2,ENSG00000261371,PECAM1,EGFR-SOX2-PECAM1\11p-SOX2 EGFR.tif,1-DAPI; 2-EGFR; 3-SOX2; 4-PECAM1,,Lung: green phosphorylated EGFR2; red SOX2 developing bronchiolar epithelium; white PECAM1 endothelium
EGFR-SOX2-PECAM1,"EGFR-SOX2-PECAM1,11p-SOX2 EGFR.tif [Merged]",11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,phospho-EGFR,NM_005228.5,"Cell Signaling Technologies, 3777S",SOX2,NM_003106.4,"Bio-Techne, AF2018",PECAM/CD31,NM_000442.5,AbCam Ab9498 ,,,,ENSG00000146648,EGFR,ENSG00000181449,SOX2,ENSG00000261371,PECAM1,EGFR-SOX2-PECAM1\11p-SOX2 EGFR.tif,1-DAPI; 2-EGFR; 3-SOX2; 4-PECAM1,,Lung: green phosphorylated EGFR2; red SOX2 developing bronchiolar epithelium; white PECAM1 endothelium
EGFR-SOX9,"EGFR-SOX9,11p-SOX9 EGFR.tif [Layer 3M]",11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,phospho-EGFR,NM_005228.5,"Cell Signaling Technologies, 3777S",SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000146648,EGFR,ENSG00000125398,SOX9,,,EGFR-SOX9\11p-SOX9 EGFR.tif,1 -DAPI; 2-EGFR; 3-SOX9,,Lung: green phosphorylated EGFR2; red SOX9 bud tip epithelium
EGFR-SOX9,"EGFR-SOX9,11p-SOX9 EGFR.tif [Merged]",11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,phospho-EGFR,NM_005228.5,"Cell Signaling Technologies, 3777S",SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000146648,EGFR,ENSG00000125398,SOX9,,,EGFR-SOX9\11p-SOX9 EGFR.tif,1 -DAPI; 2-EGFR; 3-SOX9,,Lung: green phosphorylated EGFR2; red SOX9 bud tip epithelium
EYS,11PCW 13997 EYS Low power 3.51X.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 1059631-C1,,,ENSG00000188107,EYS,,,,,EYS\11PCW 13997 EYS Low power 3.51X.jpg,,Fast Red,Cerebellum
EYS,14PCW 13024 EYS low power 2.37x.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 1059631-C1,,,ENSG00000188107,EYS,,,,,EYS\14PCW 13024 EYS low power 2.37x.jpg,,Fast Red,Cerebellum
EYS,17PCW 13531 EYS low power 1.73x.jpg,Fetal brain 13531,Homo sapiens,NCBITaxon,9606,17PCW,RNAscope,,,,,,,,,,ACDBio 1059631-C1,,,ENSG00000188107,EYS,,,,,EYS\17PCW 13531 EYS low power 1.73x.jpg,,Fast Red,Cerebellum
FGFR2-SOX2,11p sox2 fgfr2.jpg,11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,FGFR2,NM_000141.5,"Cell Signaling Technologies, 23323S",SOX2,NM_003106.4,"Bio-Techne, AF2018",,,,,,,ENSG00000066468,FGFR2,ENSG00000181449,SOX2,,,FGFR2-SOX2\11p sox2 fgfr2.jpg,1-DAPI; 2-FGFR2; 3-SOX2,,Lung: green FGFR2; red SOX2 developing bronchiolar epithelium
FGFR2-SOX9,11p sox9 fgfr2.jpg,11PCW fetal lung,Homo sapiens,NCBITaxon,9606,11PCW,Immunofluorescence,FGFR2,NM_000141.5,"Cell Signaling Technologies, 23323S",SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000066468,FGFR2,ENSG00000125398,SOX9,,,FGFR2-SOX9\11p sox9 fgfr2.jpg,1-DAPI; 2 -FGFR2; 3-SOX9,,Lung: green FGFR2; red SOX9 bud tip epithelium
GATA6-FN1,20210228 slides.lif - 14-fibro gata6 1.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 14-fibro gata6 1.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 14-fibro gata6 1 zoom.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 14-fibro gata6 1 zoom.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 14-fibro gata6 2.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 14-fibro gata6 2.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 14-fibro gata6 2 zoom.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 14-fibro gata6 2 zoom.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 14-fibro gata6 3.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 14-fibro gata6 3.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 14-fibro gata6 3 zoom.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 14-fibro gata6 3 zoom.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 16-fibro gata6 1.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 16-fibro gata6 1.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 16-fibro gata6 1 zoom.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 16-fibro gata6 1 zoom.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 16-fibro gata6 2.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 16-fibro gata6 2.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 16-fibro gata6 2 zoom.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 16-fibro gata6 2 zoom.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 16-fibro gata6 3.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 16-fibro gata6 3.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GATA6-FN1,20210228 slides.lif - 16-fibro gata6 3 zoom.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,GATA6,NM_005257.6,Cell Signaling 5851,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000141448,GATA6,ENSG00000115414,FN1,,,GATA6-FN1\20210228 slides.lif - 16-fibro gata6 3 zoom.tif,1-DAPI; 2-GATA6; 3-FN1,,"Lung: green GATA6 tip epithelium, red fibronectin basement membrane protein"
GLRA1-GLRA2,CS21_12862_41.ome.tiff,"Embryo 12862_1, slide 41 ",Homo sapiens,NCBITaxon,9606,CS21,RNAscope,,,,,,,,,,ACDBio 803101,ACDBio 811161 C2,,ENSG00000101958,GLRA2 ,ENSG00000145888,GLRA1,,,GLRA1-GLRA2/CS21_12862_41.ome.tiff,1-GLRA2; 2-GLRA1; 3-DAPI, ,"Red GLRA1 in outer thalamus, Green GLRA2 in cortex"
GLRA1-GLRA2,CS23_12602_123.ome.tiff,"Embryo 12602_1, slide 123",Homo sapiens,NCBITaxon,9606,CS23,RNAscope,,,,,,,,,,ACDBio 803101,ACDBio 811161 C2,,ENSG00000101958,GLRA2 ,ENSG00000145888,GLRA1,,,GLRA1-GLRA2/CS23_12602_123.ome.tiff,1-GLRA2; 2-GLRA1; 3-DAPI, ,"GLRA1/2 in cortex, primordial hippocampus and basal ganglia. GLR1 red is very strong in thalamus, GLR2 is pale in inner thalamus"
GLRA1-GLRA2,11pcw_11714-12_47.ome.tiff,"Fetal brain 11714_12, slide 47",Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 803101,ACDBio 811161 C2,,ENSG00000101958,GLRA2 ,ENSG00000145888,GLRA1,,,GLRA1-GLRA2/11pcw_11714-12_47.ome.tiff,1-GLRA2; 2-GLRA1; 3-DAPI, ,"GLRA1 red in cortical post mitotic layer, ventricular layer GLRA1/2 green and red, Thalamus has gradient of expression, Basal ganglia- GLRA1/2 red and green, beware green in -ve!"
GLRA1-GLRA2,19pcw_13029-21_52.ome.tiff,"Fetal brain 13029_21, slide 52",Homo sapiens,NCBITaxon,9606,19PCW,RNAscope,,,,,,,,,,ACDBio 803101,ACDBio 811161 C2,,ENSG00000101958,GLRA2 ,ENSG00000145888,GLRA1,,,GLRA1-GLRA2/19pcw_13029-21_52.ome.tiff,1-GLRA2; 2-GLRA1; 3-DAPI, ,"GLRA1 red throughout thalamus, GLRA2 green intermediate zone, cortex and cortical plate."
GNB3,13024 14 PCW GNB3.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 1143321-C1,,,ENSG00000111664,GNB3,,,,,GNB3\13024 14 PCW GNB3.jpg,,Fast Red,Cerebellum
GNB3,13388 18 PCW GNB1.jpg,Fetal brain 13388,Homo sapiens,NCBITaxon,9606,18PCW,RNAscope,,,,,,,,,,ACDBio 1143321-C1,,,ENSG00000111664,GNB3,,,,,GNB3\13388 18 PCW GNB1.jpg,,Fast Red,Cerebellum
GNB3,13997 11 PCW GNB3.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 1143321-C1,,,ENSG00000111664,GNB3,,,,,GNB3\13997 11 PCW GNB3.jpg,,Fast Red,Cerebellum
INHBB,13024 14 PCW INHBB.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 435741,,,ENSG00000163083,INHBB,,,,,INHBB\13024 14 PCW INHBB.jpg,,Fast Red,Cerebellum
INHBB,13388 18 PCW INHBB.jpg,Fetal brain 13388,Homo sapiens,NCBITaxon,9606,18PCW,RNAscope,,,,,,,,,,ACDBio 435741,,,ENSG00000163083,INHBB,,,,,INHBB\13388 18 PCW INHBB.jpg,,Fast Red,Cerebellum
INHBB,13997 11 PCW INHBB.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 435741,,,ENSG00000163083,INHBB,,,,,INHBB\13997 11 PCW INHBB.jpg,,Fast Red,Cerebellum
ISL1,CS18-MERGE-ISLET1594.10X.A.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,,,,ENSG00000016082,ISL1,,,,,ISL1\CS18-MERGE-ISLET1594.10X.A.tif,1-ISL1; 2-empty; 3-DAPI,,Spinal cord neuronal progenitors
ISL1,CS18-MERGE-ISLET1594.10X.B.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,,,,ENSG00000016082,ISL1,,,,,ISL1\CS18-MERGE-ISLET1594.10X.B.tif,1-ISL1; 2-empty; 3-DAPI,,Spinal cord neuronal progenitors
ISL1,CS18-MERGE-ISLET1594.10X.C.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,,,,ENSG00000016082,ISL1,,,,,ISL1\CS18-MERGE-ISLET1594.10X.C.tif,1-ISL1; 2-empty; 3-DAPI,,Spinal cord neuronal progenitors
ISL1,CS18-MERGE-ISLET1594.10X.D.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,,,,ENSG00000016082,ISL1,,,,,ISL1\CS18-MERGE-ISLET1594.10X.D.tif,1-ISL1; 2-empty; 3-DAPI,,Spinal cord neuronal progenitors
ISL1_CDKN1B,CS13-MERGE-ILSET488-P27568.20X.A.tif,CS13 embryo,Homo sapiens,NCBITaxon,9606,CS13 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,anti-P27,NM_004064.5,RRID: AB_397637,,,,,,,ENSG00000016082,ISL1,ENSG00000111276,CDKN1B,,,ISL1-CDKN1B\CS13-MERGE-ILSET488-P27568.20X.A.tif,1-DAPI; 2-ISL1; 3-CDKN1B,,Spinal cord neuronal progenitors
ISL1_CDKN1B,CS13-MERGE-ISLET1488-P27568.20X.B.tif,CS13 embryo,Homo sapiens,NCBITaxon,9606,CS13 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,anti-P27,NM_004064.5,RRID: AB_397637,,,,,,,ENSG00000016082,ISL1,ENSG00000111276,CDKN1B,,,ISL1-CDKN1B\CS13-MERGE-ISLET1488-P27568.20X.B.tif,1-DAPI; 2-ISL1; 3-CDKN1B,,Spinal cord neuronal progenitors
ISL1_CDKN1B,CS16-MERGE-ILSET1488-P27568.20X.A.tif,CS16 embryo,Homo sapiens,NCBITaxon,9606,CS16 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,anti-P27,NM_004064.5,RRID: AB_397637,,,,,,,ENSG00000016082,ISL1,ENSG00000111276,CDKN1B,,,ISL1-CDKN1B\CS16-MERGE-ILSET1488-P27568.20X.A.tif,1-DAPI; 2-ISL1; 3-CDKN1B,,Spinal cord neuronal progenitors
ISL1_CDKN1B,CS16-MERGE-ISLET1488-P27568.20X.B.tif,CS16 embryo,Homo sapiens,NCBITaxon,9606,CS16 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,anti-P27,NM_004064.5,RRID: AB_397637,,,,,,,ENSG00000016082,ISL1,ENSG00000111276,CDKN1B,,,ISL1-CDKN1B\CS16-MERGE-ISLET1488-P27568.20X.B.tif,1-DAPI; 2-ISL1; 3-CDKN1B,,Spinal cord neuronal progenitors
ISL1_CDKN1B,CS18-MERGE-ISLET1488-P27568.20X.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-ISLET1,NM_002202.3,RRID: AB_881306,anti-P27,NM_004064.5,RRID: AB_397637,,,,,,,ENSG00000016082,ISL1,ENSG00000111276,CDKN1B,,,ISL1-CDKN1B\CS18-MERGE-ISLET1488-P27568.20X.tif,1-DAPI; 2-ISL1; 3-CDKN1B,,Spinal cord neuronal progenitors
ITGA2,20210228 slides.lif - 12-ITGA2 1.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,,,,,,,,,,ENSG00000164171,ITGA2,,,,,ITGA2\20210228 slides.lif - 12-ITAG2 1.tif,1-DAPI; 2-ITGA2,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium
ITGA2,20210228 slides.lif - 12-ITGA2 2.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,,,,,,,,,,ENSG00000164171,ITGA2,,,,,ITGA2\20210228 slides.lif - 12-ITAG2 2.tif,1-DAPI; 2-ITGA2,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium
ITGA2,20210228 slides.lif - 14-ITGA2 1.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,,,,,,,,,,ENSG00000164171,ITGA2,,,,,ITGA2\20210228 slides.lif - 14-ITAG2 1.tif,1-DAPI; 2-ITGA2,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium
ITGA2,20210228 slides.lif - 14-ITGA2 2.tif,14PCW fetal lung,Homo sapiens,NCBITaxon,9606,14PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,,,,,,,,,,ENSG00000164171,ITGA2,,,,,ITGA2\20210228 slides.lif - 14-ITAG2 2.tif,1-DAPI; 2-ITGA2,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium
ITGA2,20210228 slides.lif - 16-ITGA2 1.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,,,,,,,,,,ENSG00000164171,ITGA2,,,,,ITGA2\20210228 slides.lif - 16-ITAG2 1.tif,1-DAPI; 2-ITGA2,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium
ITGA2,20210228 slides.lif - 16-ITGA2 2.tif,16PCW fetal lung,Homo sapiens,NCBITaxon,9606,16PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,,,,,,,,,,ENSG00000164171,ITGA2,,,,,ITGA2\20210228 slides.lif - 16-ITAG2 2.tif,1-DAPI; 2-ITGA2,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium
ITGA2,12p ITGA2.jpg,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,,,,,,,,,,ENSG00000164171,ITGA2,,,,,ITGA2\12p ITGA2.jpg,1-DAPI; 2-ITGA2 ,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium
ITGA2-FN1,20210810 slides ITGA fibro 40um.lif - 14170-ITGA fibro 1-1.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000164171,ITGA2,ENSG00000115414,FN1,,,ITGA2-FN1\20210810 slides ITGA fibro 40um.lif - 14170-ITGA fibro 1-1.tif,1-DAPI; 2-ITGA2; 3-FN1,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red fibronectin basement membrane component
ITGA2-FN1,20210810 slides ITGA fibro 40um.lif - 14170-ITGA fibro 2-1.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000164171,ITGA2,ENSG00000115414,FN1,,,ITGA2-FN1\20210810 slides ITGA fibro 40um.lif - 14170-ITGA fibro 2-1.tif,1-DAPI; 2-ITGA2; 3-FN1,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red fibronectin basement membrane component
ITGA2-FN1,20210810 slides ITGA fibro 40um.lif - 14170-ITGA fibro 3-1.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,FN1,NM_212482.4,"R&D Systems, AF1918",,,,,,,ENSG00000164171,ITGA2,ENSG00000115414,FN1,,,ITGA2-FN1\20210810 slides ITGA fibro 40um.lif - 14170-ITGA fibro 3-1.tif,1-DAPI; 2-ITGA2; 3-FN1,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red fibronectin basement membrane component
ITGA2-SOX9,20210325 slides.lif - 14203-11 itga2 1.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000164171,ITGA2,ENSG00000125398,SOX9,,,ITGA2-SOX9\20210325 slides.lif - 14203-11 itga2 1.tif,1-DAPI; 2-ITGA2; 3-SOX9,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red SOX9 bud tip epithelium
ITGA2-SOX9,20210325 slides.lif - 14203-11 itga2 1 zoom.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000164171,ITGA2,ENSG00000125398,SOX9,,,ITGA2-SOX9\20210325 slides.lif - 14203-11 itga2 1 zoom.tif,1-DAPI; 2-ITGA2; 3-SOX9,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red SOX9 bud tip epithelium
ITGA2-SOX9,20210325 slides.lif - 14203-11 itga2 2.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000164171,ITGA2,ENSG00000125398,SOX9,,,ITGA2-SOX9\20210325 slides.lif - 14203-11 itga2 2.tif,1-DAPI; 2-ITGA2; 3-SOX9,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red SOX9 bud tip epithelium
ITGA2-SOX9,20210325 slides.lif - 14203-11 itga2 2 zoom.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000164171,ITGA2,ENSG00000125398,SOX9,,,ITGA2-SOX9\20210325 slides.lif - 14203-11 itga2 2 zoom.tif,1-DAPI; 2-ITGA2; 3-SOX9,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red SOX9 bud tip epithelium
ITGA2-SOX9,20210325 slides.lif - 14203-11 itga2 3.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000164171,ITGA2,ENSG00000125398,SOX9,,,ITGA2-SOX9\20210325 slides.lif - 14203-11 itga2 3.tif,1-DAPI; 2-ITGA2; 3-SOX9,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red SOX9 bud tip epithelium
ITGA2-SOX9,20210325 slides.lif - 14203-11 itga2 3 zoom 1.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000164171,ITGA2,ENSG00000125398,SOX9,,,ITGA2-SOX9\20210325 slides.lif - 14203-11 itga2 3 zoom 1.tif,1-DAPI; 2-ITGA2; 3-SOX9,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red SOX9 bud tip epithelium
ITGA2-SOX9,20210325 slides.lif - 14203-11 itga2 3 zoom 2.tif,12PCW fetal lung,Homo sapiens,NCBITaxon,9606,12PCW,Immunofluorescence,ITGA2,NM_002203.4,AbCam ab181548,SOX9,NM_000346 ,"R&D Systems, AF3075",,,,,,,ENSG00000164171,ITGA2,ENSG00000125398,SOX9,,,ITGA2-SOX9\20210325 slides.lif - 14203-11 itga2 3 zoom 2.tif,1-DAPI; 2-ITGA2; 3-SOX9,,Lung: green ITGA2 enriched in budding epithelial tip and developing endothelium; red SOX9 bud tip epithelium
